TransactionID,TransactionDate,StoreID,ProductID,SupplierID,MovementType,OpeningStock,QuantityReceived,QuantitySold,QuantityReturned,QuantityWaste,QuantityAdjusted,ShrinkageQty,ClosingStock,ReorderLevel,ExpectedStock,ActualStock,UnitCost,UnitPrice,SalesAmount,CostAmount,BatchNumber,ExpiryDate,PaymentType,ReplenishmentStatus
103263,2025-03-05,S003,P015,SUP08,Receipt,157,36,26,0,0,0,0,167,11.0,167,167,0.55,1.49,38.74,14.3,B-7111,2025-09-01,Card,Late
103264,2025-02-14,S005,P019,SUP10,Sale,68,0,30,0,0,0,0,38,17.0,38,38,0.88,1.59,47.7,26.4,B-3844,2026-02-14,Contactless,
103265,2025-04-28,S007,P010,SUP02,Sale,215,67,7,0,2,0,0,273,11.0,273,273,0.58,1.09,7.63,4.06,B-2876,2027-04-28,Cash,
103266,2025-01-16,S004,P017,SUP10,Receipt,102,0,32,0,0,0,0,70,24.0,70,70,1.22,2.19,70.08,39.04,B-5307,2025-03-02,Contactless,On Time
103267,2025-10-09,S007,P019,SUP01,Sale,66,0,0,0,0,0,0,66,17.0,66,66,0.88,1.59,0.0,0.0,B-7292,2026-10-09,Card,
103268,2025-08-08,S006,P002,SUP01,Return,108,19,36,0,0,0,0,91,8.0,91,91,0.42,0.89,32.04,15.12,B-4311,2025-08-13,Cash,
103269,2025-06-14,S002,P008,SUP08,Return,142,52,36,0,0,0,0,158,82.0,158,158,4.1,6.49,233.64,147.6,B-2703,2025-06-19,Cash,
103270,2025-08-01,S003,P018,SUP07,Waste,56,68,11,0,0,0,0,113,39.0,113,113,1.95,3.49,38.39,21.45,B-5397,2026-01-28,Contactless,
103271,2025-07-27,S005,P017,SUP08,Adjustment,68,26,17,0,0,0,0,77,24.0,77,77,1.22,2.19,37.23,20.74,B-5143,2025-09-10,Contactless,
103272,2025-11-28,S005,P020,SUP10,Receipt,133,0,44,0,0,0,0,89,28.0,89,89,1.4,2.79,122.76,61.6,B-1956,2027-11-28,Voucher,Late
103273,2025-02-28,S007,P010,SUP06,Sale,133,0,22,0,0,0,0,111,11.0,111,111,0.58,1.09,23.98,12.76,B-9367,2027-02-28,Card,
103274,2025-10-07,S002,P020,SUP04,Receipt,100,41,24,0,0,0,0,117,28.0,117,117,1.4,2.79,66.96,33.6,B-6719,2027-10-07,Voucher,Late
103275,2025-03-10,S002,P003,SUP10,Receipt,124,0,2,0,0,0,0,122,38.0,122,122,1.92,2.99,5.98,3.84,B-2160,2025-03-31,Voucher,Late
103276,2025-07-02,S005,P003,SUP07,Waste,251,42,23,0,0,0,0,270,38.0,270,270,1.92,2.99,68.77,44.16,B-8295,2025-07-23,Cash,
103277,2025-03-23,S006,P006,SUP06,Adjustment,105,0,3,0,0,0,0,102,25.0,102,102,1.25,2.19,6.57,3.75,B-9065,2025-04-02,Cash,
103278,2025-03-15,S007,P015,SUP02,Waste,153,0,53,0,0,0,0,100,11.0,100,100,0.55,1.49,78.97,29.15,B-6216,2025-09-11,Cash,
103279,2025-04-17,S006,P011,SUP02,Shrinkage,108,0,21,0,0,0,0,87,33.0,87,87,1.65,2.99,62.79,34.65,B-8505,2026-04-17,Card,
103280,2025-02-23,S003,P017,SUP02,Adjustment,138,0,24,0,0,0,0,114,24.0,114,114,1.22,2.19,52.56,29.28,B-8588,2025-04-09,Card,
103281,2025-05-09,S006,P005,SUP04,Waste,101,0,40,0,0,0,0,61,22.0,61,61,1.1,1.89,75.6,44.0,B-1124,2025-05-30,Cash,
103282,2025-10-08,S004,P016,SUP08,Waste,86,0,26,0,0,0,0,60,27.0,60,60,1.38,2.49,64.74,35.88,B-7325,2025-10-29,Cash,
103283,2025-09-02,S005,P008,SUP03,Adjustment,133,64,5,0,0,0,0,192,82.0,192,192,4.1,6.49,32.45,20.5,B-7606,2025-09-07,Contactless,
103284,2025-09-17,S004,P020,SUP03,Adjustment,141,0,28,0,0,0,0,113,28.0,113,113,1.4,2.79,78.12,39.2,B-9716,2027-09-17,Contactless,
103285,2025-08-02,S006,P009,SUP01,Adjustment,107,65,34,0,0,0,0,138,19.0,138,138,0.95,1.79,60.86,32.3,B-7333,2026-08-02,Contactless,
103286,2025-02-18,S001,P016,SUP01,Adjustment,79,46,48,0,0,0,0,77,27.0,77,77,1.38,2.49,119.52,66.24,B-7466,2025-03-11,Card,
103287,2025-07-11,S001,P017,SUP09,Return,126,0,6,0,0,0,1,119,24.0,120,119,1.22,2.19,13.14,7.32,B-3463,2025-08-25,Card,
103288,2025-09-02,S004,P011,SUP01,Shrinkage,194,0,19,0,0,0,0,175,33.0,175,175,1.65,2.99,56.81,31.35,B-6162,2026-09-02,Voucher,
103289,2025-02-01,S006,P003,SUP01,Receipt,175,0,29,0,0,0,0,146,38.0,146,146,1.92,2.99,86.71,55.68,B-2810,2025-02-22,Cash,Late
103290,2025-02-03,S006,P020,SUP03,Return,62,56,0,0,0,0,0,118,28.0,118,118,1.4,2.79,0.0,0.0,B-9868,2027-02-03,Contactless,
103291,2025-05-13,S002,P015,SUP04,Receipt,136,23,5,0,0,0,0,154,,154,154,0.55,1.49,7.45,2.75,B-7290,2025-11-09,Cash,Late
103292,2025-11-25,S002,P013,SUP06,Return,122,0,54,0,0,0,0,68,5.0,68,68,0.18,0.45,24.3,9.72,B-1054,2027-11-25,Contactless,
103293,2025-08-08,S002,P013,SUP01,Adjustment,128,0,20,0,0,0,0,108,5.0,108,108,0.18,0.45,9.0,3.6,B-3433,2027-08-08,Voucher,
103294,2025-06-16,S007,P007,SUP07,Return,127,19,31,0,0,0,0,115,76.0,115,115,3.8,5.99,185.69,117.8,B-2074,2025-06-21,Contactless,
103295,2025-03-27,S002,P013,SUP09,Receipt,130,0,20,1,0,0,0,111,5.0,111,111,0.18,0.45,9.0,3.78,B-9950,2027-03-27,Voucher,On Time
103296,2025-01-09,S007,P002,SUP01,Return,145,0,0,0,0,0,0,145,8.0,145,145,0.42,0.89,0.0,0.0,B-8137,2025-01-14,Contactless,
103297,2025-11-26,S001,P004,SUP09,Receipt,76,28,0,0,0,0,0,104,15.0,104,104,0.78,1.29,0.0,0.0,B-1382,2025-12-03,Contactless,Partial
103298,2025-06-13,S003,P012,SUP03,Waste,140,0,4,0,0,0,0,136,18.0,136,136,0.92,1.79,7.16,3.68,B-4320,2025-06-27,Cash,
103299,2025-06-29,S007,P011,SUP02,Receipt,255,34,0,0,0,2,0,291,33.0,291,291,1.65,2.99,0.0,0.0,B-4385,2026-06-29,Voucher,Late
103300,2025-12-19,S001,P020,SUP09,Sale,182,0,65,0,0,0,0,117,28.0,117,117,1.4,2.79,181.35,91.0,B-9999,2027-12-19,Cash,
103301,2025-12-06,S008,P002,SUP10,Sale,7,17,0,0,0,0,0,24,8.0,24,24,0.42,0.89,0.0,0.0,B-3649,2025-12-11,Card,
103302,2025-09-19,S007,P005,SUP09,Return,53,0,11,0,0,0,0,42,22.0,42,42,1.1,1.89,20.79,12.1,B-9281,2025-10-10,Card,
103303,2025-07-05,S008,P018,SUP08,Shrinkage,106,0,33,0,0,0,0,73,39.0,73,73,1.95,3.49,115.17,64.35,B-9677,2026-01-01,Voucher,
103304,2025-05-20,S005,P017,SUP01,Receipt,67,0,0,0,0,0,0,67,24.0,67,67,1.22,2.19,0.0,0.0,B-5319,2025-07-04,Card,On Time
103305,2025-06-04,S007,P015,SUP09,Waste,28,0,10,0,0,0,0,18,11.0,18,18,0.55,1.49,14.9,5.5,B-9598,2025-12-01,Card,
103306,2025-05-20,S004,P002,SUP05,Waste,75,35,22,0,0,0,0,88,8.0,88,88,0.42,0.89,19.58,9.24,B-1953,2025-05-25,Card,
103307,2025-02-06,S006,P016,SUP10,Adjustment,163,60,0,0,0,0,0,223,27.0,223,223,1.38,2.49,0.0,0.0,B-6740,2025-02-27,Voucher,
103308,2025-03-04,S008,P002,SUP01,Return,99,0,30,0,0,0,0,69,8.0,69,69,0.42,0.89,26.7,12.6,B-9536,2025-03-09,Contactless,
103309,2025-06-30,S003,P006,SUP10,Adjustment,152,0,17,0,0,0,0,135,25.0,135,135,1.25,2.19,37.23,21.25,B-2086,2025-07-10,Card,
103310,2025-09-11,S006,P010,SUP08,Waste,76,0,4,0,0,0,0,72,11.0,72,72,0.58,1.09,4.36,2.32,B-4834,2027-09-11,Card,
103311,2025-04-24,S006,P014,SUP10,Return,146,0,26,0,0,0,0,120,,120,120,0.62,1.25,32.5,16.12,B-6537,2026-04-24,Contactless,
103312,2025-01-16,S004,P004,SUP04,Shrinkage,53,82,19,0,0,0,0,116,15.0,116,116,0.78,1.29,24.51,14.82,B-7920,2025-01-23,Cash,
103313,2025-02-19,S006,P017,SUP04,Sale,119,34,51,0,0,0,0,102,24.0,102,102,1.22,2.19,111.69,62.22,B-1753,2025-04-05,Voucher,
103314,2025-12-26,S006,P017,SUP08,Adjustment,29,46,27,0,0,0,1,47,24.0,48,47,1.22,2.19,59.13,32.94,B-5971,2026-02-09,Card,
103315,2025-02-10,S002,P017,SUP05,Adjustment,131,0,32,0,0,-1,0,98,24.0,98,98,1.22,2.19,70.08,39.04,B-2691,2025-03-27,Cash,
103316,2025-02-26,S005,P019,SUP09,Adjustment,60,0,17,0,0,0,0,43,17.0,43,43,0.88,1.59,27.03,14.96,B-9661,2026-02-26,Voucher,
103317,2025-11-23,S004,P018,SUP06,Receipt,187,38,9,0,0,0,0,216,39.0,216,216,1.95,3.49,31.41,17.55,B-3030,2026-05-22,Card,Late
103318,2025-02-07,S004,P005,SUP04,Waste,131,2,22,0,0,0,0,111,22.0,111,111,1.1,1.89,41.58,24.2,B-8406,2025-02-28,Card,
103319,2025-05-19,S005,P004,SUP06,Receipt,184,0,13,0,0,0,0,171,15.0,171,171,0.78,1.29,16.77,10.14,B-9286,2025-05-26,Voucher,Late
103320,2025-06-14,S005,P011,SUP09,Shrinkage,94,86,26,0,0,0,0,154,33.0,154,154,24.75,2.99,77.74,643.5,B-7651,2026-06-14,Voucher,
103321,2025-12-04,S008,P013,SUP10,Shrinkage,122,4,10,0,0,0,0,116,5.0,116,116,0.18,0.45,4.5,1.8,B-9504,2027-12-04,Card,
103322,2025-10-18,S003,P016,SUP01,Receipt,0,0,25,0,0,0,0,-25,27.0,-25,-25,1.38,2.49,62.25,34.5,B-5595,2025-11-08,Card,Partial
103323,2025-04-08,S006,P003,SUP03,Return,99,1,13,0,0,0,0,87,38.0,87,87,1.92,2.99,38.87,24.96,B-1368,2025-04-29,Contactless,
103324,2025-06-06,S008,P013,SUP09,Sale,150,0,32,0,0,0,0,118,5.0,118,118,0.18,0.45,14.4,5.76,B-1466,2027-06-06,Cash,
103325,2025-09-30,S003,P019,SUP04,Sale,76,76,24,0,0,0,0,128,17.0,128,128,0.88,1.59,38.16,21.12,B-5029,2026-09-30,Voucher,
103326,2025-04-02,S003,P009,SUP09,Sale,72,33,23,0,0,0,0,82,19.0,82,82,0.95,1.79,41.17,21.85,B-3880,2026-04-02,Cash,
103327,2025-01-07,S003,P016,SUP02,Adjustment,42,0,15,0,0,0,2,25,27.0,27,25,1.38,2.49,37.35,20.7,B-2377,2025-01-28,Cash,
103328,2025-04-08,S001,P015,SUP01,Adjustment,191,27,48,0,0,0,0,170,11.0,170,170,0.55,1.49,71.52,26.4,B-4094,2025-10-05,Cash,
103329,2025-01-04,S003,P002,SUP03,Return,136,0,10,0,0,1,0,-127,8.0,127,-127,0.42,0.89,8.9,4.2,B-2985,2025-01-09,Cash,
103330,2025-07-28,S001,P009,SUP07,Shrinkage,115,0,33,0,0,0,0,82,19.0,82,82,0.95,1.79,59.07,31.35,B-7106,2026-07-28,Card,
103331,2025-02-09,S003,P001,SUP04,Return,173,86,57,0,0,0,0,202,21.0,202,202,1.05,1.79,102.03,59.85,B-4057,2025-02-19,Voucher,
103332,2025-04-30,S001,P011,SUP03,Sale,100,30,0,0,0,0,2,128,33.0,130,128,1.65,2.99,0.0,0.0,B-1001,2026-04-30,Contactless,
103333,2025-11-09,S005,P016,SUP03,Adjustment,165,0,0,0,0,0,0,165,27.0,165,165,1.38,2.49,0.0,0.0,B-3001,2025-11-30,Voucher,
103334,2025-11-07,S002,P018,SUP08,Sale,109,42,36,0,0,0,0,115,39.0,115,115,1.95,3.49,125.64,70.2,B-2283,2026-05-06,Contactless,
103335,2025-02-26,S005,P001,SUP09,Waste,28,50,8,0,0,0,0,70,21.0,70,70,1.05,1.79,14.32,8.4,B-4120,2025-03-08,Voucher,
103336,2025-07-08,S004,P005,SUP10,Sale,64,0,29,0,1,0,0,34,22.0,34,34,1.1,1.89,54.81,31.9,B-3332,2025-07-29,Voucher,
103337,2025-11-12,S005,P010,SUP01,Waste,119,108,31,0,0,0,0,196,11.0,196,196,0.58,1.09,33.79,17.98,B-4238,2027-11-12,Card,
103338,2025-07-22,S007,P018,SUP09,Shrinkage,0,0,22,0,0,0,0,-22,39.0,-22,-22,1.95,3.49,76.78,42.9,B-6646,2026-01-18,Contactless,
103339,2025-01-24,S001,P009,SUP03,Return,98,0,29,0,0,0,0,69,19.0,69,69,0.95,1.79,51.91,27.55,B-9858,2026-01-24,Contactless,
103340,2025-09-23,S001,P004,SUP07,Waste,173,0,26,0,0,0,2,145,15.0,147,145,0.78,1.29,33.54,20.28,B-2574,2025-09-30,Voucher,
103341,2025-03-16,S002,P019,SUP03,Shrinkage,61,57,25,0,0,0,0,-93,17.0,93,-93,0.88,1.59,39.75,22.0,B-4231,2026-03-16,Cash,
103342,2025-03-02,S003,P002,SUP01,Adjustment,167,37,20,0,0,0,0,184,8.0,184,184,0.42,0.89,17.8,8.4,B-6973,2025-03-07,Card,
103343,2025-10-26,S005,P016,SUP04,Shrinkage,136,0,0,0,0,0,0,136,27.0,136,136,1.38,2.49,0.0,0.0,B-3295,2025-11-16,Card,
103344,2025-10-31,S005,P012,SUP06,Receipt,25,84,25,0,0,0,0,84,18.0,84,84,0.92,1.79,44.75,23.0,B-4010,2025-11-14,Cash,On Time
103345,2025-11-16,S006,P019,SUP09,Return,78,0,40,0,0,0,0,38,17.0,38,38,0.88,12.72,508.8,35.2,B-6588,2026-11-16,Card,
103346,2025-10-18,S008,P010,SUP09,Adjustment,116,0,14,0,0,0,0,102,11.0,102,102,0.58,1.09,15.26,8.12,B-3634,2027-10-18,Contactless,
103347,2025-02-22,S002,P006,SUP02,Return,153,0,0,0,0,0,0,153,25.0,153,153,1.25,2.19,0.0,0.0,B-7392,2025-03-04,Cash,
103348,2025-11-19,S004,P014,SUP01,Adjustment,117,20,0,0,0,0,0,137,12.0,137,137,0.62,1.25,0.0,0.0,B-6982,2026-11-19,Contactless,
103349,2025-07-26,S005,P019,SUP02,Receipt,114,0,42,0,0,0,0,72,17.0,72,72,0.88,1.59,66.78,36.96,B-7038,2026-07-26,Voucher,Late
103350,2025-05-15,S007,P004,SUP02,Return,164,0,0,0,0,0,0,164,,164,164,0.78,1.29,0.0,0.0,B-9335,2025-05-22,Voucher,
103351,2025-02-28,S002,P015,SUP02,Shrinkage,193,51,3,0,0,0,0,241,11.0,241,241,0.55,1.49,4.47,1.65,B-3820,2025-08-27,Contactless,
103352,2025-02-12,S007,P012,SUP03,Sale,85,0,30,0,0,0,2,53,18.0,55,53,0.92,1.79,53.7,27.6,B-8696,2025-02-26,Voucher,
103353,2025-09-02,S001,P013,SUP06,Return,187,39,8,0,0,0,0,218,5.0,218,218,0.18,0.45,3.6,1.44,B-9849,2027-09-02,Card,
103354,2025-11-18,S002,P013,SUP09,Sale,153,0,10,0,0,0,0,143,5.0,143,143,0.18,0.45,4.5,1.8,B-4337,2027-11-18,Voucher,
103355,2025-04-14,S005,P006,SUP03,Shrinkage,58,33,0,0,0,0,0,91,25.0,91,91,1.25,2.19,0.0,0.0,B-1915,2025-04-24,Voucher,
103356,2025-12-15,S008,P002,SUP03,Adjustment,120,25,25,0,0,0,0,120,8.0,120,120,0.42,0.89,22.25,10.5,B-8693,2025-12-20,Card,
103357,2025-08-02,S001,P009,SUP03,Receipt,135,0,32,0,0,0,0,103,19.0,103,103,0.95,1.79,57.28,30.4,B-5369,2026-08-02,Contactless,Partial
103358,2025-02-14,S007,P015,SUP05,Receipt,0,27,18,4,0,0,0,13,11.0,13,13,0.55,1.49,26.82,12.1,B-9509,2025-08-13,Card,Late
103359,2025-01-07,S004,P008,SUP02,Sale,59,0,49,2,0,0,0,12,82.0,12,12,4.1,6.49,318.01,209.1,B-7509,2025-01-12,Voucher,
103360,2025-12-20,S005,P006,SUP10,Shrinkage,162,19,13,0,0,0,1,167,25.0,168,167,1.25,2.19,28.47,16.25,B-1463,2025-12-30,Contactless,
103361,2025-01-29,S005,P010,SUP02,Sale,141,35,8,0,0,0,0,168,11.0,168,168,0.58,1.09,8.72,4.64,B-5763,2027-01-29,Card,
103362,2025-09-21,S001,P018,SUP06,Receipt,158,16,41,0,0,0,0,133,39.0,133,133,1.95,3.49,143.09,79.95,B-9219,2026-03-20,Voucher,On Time
103363,2025-04-21,S003,P018,SUP08,Return,61,0,28,0,0,0,0,33,39.0,33,33,1.95,3.49,97.72,54.6,B-8170,2025-10-18,Cash,
103364,2025-11-30,S002,P002,SUP10,Waste,208,0,17,0,0,0,0,191,8.0,191,191,0.42,0.89,15.13,7.14,B-4740,2025-12-05,Voucher,
103365,2025-04-20,S006,P002,SUP02,Shrinkage,174,62,15,0,0,0,0,221,8.0,221,221,0.42,0.89,13.35,6.3,B-6768,2025-04-25,Voucher,
103366,2025-10-10,S007,P008,SUP10,Receipt,124,17,19,0,0,2,0,124,82.0,124,124,4.1,6.49,123.31,77.9,B-6271,2025-10-15,Voucher,On Time
103367,2025-03-05,S005,P008,SUP04,Waste,0,50,23,0,2,0,0,25,82.0,25,25,4.1,0.65,14.95,94.3,B-3180,2025-03-10,Voucher,
103368,2025-01-18,S005,P005,SUP06,Adjustment,113,46,9,0,0,0,1,149,22.0,150,149,1.1,1.89,17.01,9.9,B-7318,2025-02-08,Card,
103369,2025-10-09,S007,P019,SUP08,Sale,105,0,37,0,0,0,0,68,17.0,68,68,0.88,1.59,58.83,32.56,B-6942,2026-10-09,Voucher,
103370,2025-04-16,S007,P008,SUP01,Sale,0,74,22,0,0,0,2,50,82.0,52,50,4.1,6.49,142.78,90.2,B-9888,2025-04-21,Card,
103371,2025-07-30,S001,P020,SUP04,Sale,97,50,53,0,1,0,0,-93,28.0,93,-93,1.4,2.79,147.87,74.2,B-2257,2027-07-30,Voucher,
103372,2025-09-27,S004,P018,SUP10,Return,195,59,0,0,0,0,0,254,39.0,254,254,1.95,3.49,0.0,0.0,B-7335,2026-03-26,Voucher,
103373,2025-09-05,S007,P014,SUP09,Receipt,148,0,33,0,0,-1,0,114,12.0,114,114,0.62,1.25,41.25,20.46,B-9316,2026-09-05,Contactless,On Time
103374,2025-09-26,S003,P017,SUP06,Shrinkage,112,34,23,0,0,0,0,123,24.0,123,123,1.22,2.19,50.37,28.06,B-5366,2025-11-10,Cash,
103375,2025-10-06,S006,P002,SUP05,Sale,65,0,0,0,0,0,0,-65,8.0,65,-65,0.42,0.89,0.0,0.0,B-9776,2025-10-11,Card,
103376,2025-08-28,S004,P012,SUP10,Return,149,30,1,0,0,0,0,178,,178,178,0.92,1.79,1.79,0.92,B-3971,2025-09-11,Voucher,
103377,2025-01-21,S004,P019,SUP10,Sale,219,34,22,0,0,0,0,231,17.0,231,231,0.88,1.59,34.98,19.36,B-7015,2026-01-21,Cash,
103378,2025-07-30,S005,P008,SUP08,Sale,2,0,0,0,0,-2,0,0,82.0,0,0,4.1,6.49,0.0,0.0,B-6647,2025-08-04,Contactless,
103379,2025-05-09,S003,P012,SUP10,Adjustment,17,0,21,0,0,1,0,-3,18.0,-3,-3,0.92,1.79,37.59,19.32,B-1650,2025-05-23,Contactless,
103380,2025-09-24,S007,P016,SUP09,Return,54,59,8,0,0,0,0,105,27.0,105,105,1.38,2.49,19.92,11.04,B-2939,2025-10-15,Card,
103381,2025-06-17,S007,P013,SUP04,Waste,171,0,15,0,0,0,0,156,5.0,156,156,0.18,0.45,6.75,2.7,B-9893,2027-06-17,Voucher,
103382,2025-06-22,S006,P008,SUP08,Waste,139,0,7,0,0,0,0,132,82.0,132,132,4.1,6.49,45.43,28.7,B-2344,2025-06-27,Contactless,
103383,2025-05-21,S005,P016,SUP05,Shrinkage,152,0,46,3,0,0,0,109,27.0,109,109,1.38,2.49,114.54,67.62,B-1954,2025-06-11,Cash,
103384,2025-04-23,S002,P016,SUP01,Receipt,76,0,38,0,0,0,0,38,27.0,38,38,1.38,2.49,94.62,52.44,B-3111,2025-05-14,Contactless,On Time
103385,2025-12-24,S006,P016,SUP09,Waste,116,0,40,0,0,0,0,76,27.0,76,76,1.38,2.49,99.6,55.2,B-8234,2026-01-14,Voucher,
103386,2025-03-03,S004,P013,SUP02,Shrinkage,178,0,16,1,0,0,0,163,5.0,163,163,0.18,0.45,7.2,3.06,B-2073,2027-03-03,Cash,
103387,2025-10-13,S005,P008,SUP05,Return,150,0,27,0,0,0,0,123,82.0,123,123,4.1,6.49,175.23,110.7,B-4478,2025-10-18,Contactless,
103388,2025-11-27,S001,P010,SUP09,Waste,148,0,25,0,0,0,0,123,11.0,123,123,0.58,1.09,27.25,14.5,B-6174,2027-11-27,Cash,
103389,2025-09-24,S007,P014,SUP09,Receipt,122,31,40,0,0,0,0,113,12.0,113,113,0.62,1.25,50.0,24.8,B-9002,2026-09-24,Cash,On Time
103390,2025-03-30,S005,P013,SUP01,Receipt,39,35,19,4,0,0,0,59,5.0,59,59,0.18,0.45,8.55,4.14,B-2524,2027-03-30,Contactless,Late
103391,2025-12-09,S007,P017,SUP05,Shrinkage,93,0,0,0,0,0,2,91,24.0,93,91,1.22,2.19,0.0,0.0,B-1780,2026-01-23,Voucher,
103392,2025-03-22,S007,P010,SUP06,Receipt,227,0,70,0,0,0,0,157,11.0,157,157,0.58,1.09,76.3,40.6,B-1623,2027-03-22,Voucher,Late
103393,2025-06-29,S006,P009,SUP07,Waste,221,0,0,0,1,-2,2,216,19.0,218,216,0.95,1.79,0.0,0.0,B-6788,2026-06-29,Cash,
103394,2025-09-17,S003,P017,SUP06,Shrinkage,130,12,27,0,0,2,0,117,24.0,117,117,1.22,2.19,59.13,32.94,B-2751,2025-11-01,Card,
103395,2025-08-30,S002,P018,SUP09,Waste,145,0,37,0,0,0,0,108,39.0,108,108,1.95,3.49,129.13,72.15,B-9492,2026-02-26,Contactless,
103396,2025-01-30,S008,P017,SUP02,Shrinkage,0,0,8,0,0,0,2,-10,24.0,-8,-10,1.22,2.19,17.52,9.76,B-5774,2025-03-16,Card,
103397,2025-08-11,S007,P011,SUP09,Receipt,128,1,7,0,0,-1,0,121,33.0,121,121,1.65,2.99,20.93,11.55,B-2348,2026-08-11,Card,On Time
103398,2025-08-24,S003,P010,SUP04,Adjustment,0,51,43,0,0,0,0,-8,11.0,8,-8,0.58,1.09,46.87,24.94,B-7065,2027-08-24,Voucher,
103399,2025-12-28,S003,P006,SUP07,Waste,114,49,36,0,0,0,0,127,25.0,127,127,1.25,2.19,78.84,45.0,B-4755,2026-01-07,Card,
103400,2025-03-17,S007,P019,SUP03,Shrinkage,148,0,24,0,0,0,0,124,17.0,124,124,0.88,1.59,38.16,21.12,B-4058,2026-03-17,Voucher,
103401,2025-05-08,S005,P016,SUP08,Shrinkage,47,0,21,0,0,0,0,26,27.0,26,26,1.38,2.49,52.29,28.98,B-2973,2025-05-29,Voucher,
103402,2025-03-18,S003,P007,SUP09,Sale,34,35,36,0,0,0,0,33,76.0,33,33,3.8,5.99,215.64,136.8,B-6496,2025-03-23,Contactless,
103403,2025-09-06,S006,P011,SUP04,Adjustment,204,95,19,0,0,1,2,279,33.0,281,279,1.65,2.99,56.81,31.35,B-2722,2026-09-06,Card,
103404,2025-12-20,S002,P016,SUP08,Return,147,0,6,0,0,0,0,-141,27.0,141,-141,1.38,2.49,14.94,8.28,B-6600,2026-01-10,Voucher,
103405,2025-11-07,S003,P010,SUP08,Sale,147,26,35,0,0,0,0,138,11.0,138,138,0.58,1.09,38.15,20.3,B-3677,2027-11-07,Cash,
103406,2025-07-13,S006,P019,SUP02,Return,244,80,0,0,0,0,0,324,17.0,324,324,0.88,1.59,0.0,0.0,B-1837,2026-07-13,Cash,
103407,2025-11-04,S001,P016,SUP09,Receipt,169,29,30,0,0,0,2,166,27.0,168,166,1.38,2.49,74.7,41.4,B-8019,2025-11-25,Cash,Late
103408,2025-07-14,S003,P020,SUP05,Sale,114,0,26,0,0,0,0,-88,28.0,88,-88,1.4,2.79,72.54,36.4,B-6367,2027-07-14,Card,
103409,2025-12-19,S002,P011,SUP06,Shrinkage,49,22,63,0,0,0,0,8,33.0,8,8,1.65,2.99,188.37,103.95,B-2622,2026-12-19,Voucher,
103410,2025-02-23,S006,P020,SUP04,Adjustment,172,29,22,0,0,-1,0,178,28.0,178,178,1.4,2.79,61.38,30.8,B-2924,2027-02-23,Contactless,
103411,2025-05-29,S002,P011,SUP07,Sale,89,0,53,0,0,0,0,36,33.0,36,36,1.65,35.88,1901.64,87.45,B-9981,2026-05-29,Voucher,
103412,2025-10-10,S008,P005,SUP06,Waste,93,0,25,0,0,0,0,68,22.0,68,68,1.1,1.89,47.25,27.5,B-9998,2025-10-31,Voucher,
103413,2025-11-29,S007,P004,SUP06,Waste,149,0,14,0,0,0,0,135,15.0,135,135,0.78,1.29,18.06,10.92,B-3817,2025-12-06,Cash,
103414,2025-08-02,S005,P003,SUP02,Shrinkage,37,0,59,0,0,0,0,-22,38.0,-22,-22,1.92,35.88,2116.92,113.28,B-3517,2025-08-23,Card,
103415,2025-04-29,S006,P003,SUP02,Shrinkage,141,0,40,0,0,-2,0,99,38.0,99,99,1.92,2.99,119.6,76.8,B-4230,2025-05-20,Voucher,
103416,2025-04-30,S002,P014,SUP03,Sale,203,31,36,0,0,0,0,198,12.0,198,198,0.62,1.25,45.0,22.32,B-8866,2026-04-30,Cash,
103417,2025-09-26,S001,P017,SUP02,Adjustment,95,29,3,0,0,0,0,121,24.0,121,121,1.22,2.19,6.57,3.66,B-5468,2025-11-10,Contactless,
103418,2025-04-02,S006,P002,SUP01,Sale,49,48,21,0,0,0,0,76,8.0,76,76,0.42,0.89,18.69,8.82,B-6289,2025-04-07,Card,
103419,2025-12-07,S002,P010,SUP03,Receipt,164,4,29,0,0,0,0,139,11.0,139,139,0.58,1.09,31.61,16.82,B-1900,2027-12-07,Voucher,On Time
103420,2025-10-13,S008,P001,SUP10,Sale,95,0,15,0,0,0,0,80,21.0,80,80,1.05,1.79,26.85,15.75,B-9107,2025-10-23,Contactless,
103421,2025-07-29,S001,P003,SUP10,Waste,265,49,72,0,0,0,0,242,38.0,242,242,1.92,2.99,215.28,138.24,B-1916,2025-08-19,Contactless,
103422,2025-04-04,S004,P008,SUP05,Return,110,0,25,0,0,0,0,85,82.0,85,85,4.1,6.49,162.25,102.5,B-1574,2025-04-09,Contactless,
103423,2025-09-28,S002,P011,SUP02,Adjustment,66,33,21,0,0,0,0,78,33.0,78,78,1.65,2.99,62.79,34.65,B-7388,2026-09-28,Card,
103424,2025-01-18,S003,P010,SUP01,Sale,122,0,31,0,0,0,0,91,11.0,91,91,0.58,1.09,33.79,17.98,B-1153,2027-01-18,Voucher,
103425,2025-11-30,S007,P018,SUP02,Receipt,175,27,31,0,0,0,0,171,39.0,171,171,1.95,3.49,108.19,60.45,B-5295,2026-05-29,Contactless,Late
103426,2025-11-05,S007,P006,SUP07,Shrinkage,72,44,0,0,0,0,2,114,25.0,116,114,1.25,2.19,0.0,0.0,B-5984,2025-11-15,Card,
103427,2025-06-13,S003,P011,SUP10,Sale,113,0,0,0,0,0,0,113,33.0,113,113,1.65,2.99,0.0,0.0,B-2325,2026-06-13,Cash,
